vessel,string,pot.size,mesh.size,bait,subsample.rate,species.code,sex,size,legal,pot,datein,timein,depthin,startlat,startlon,depthout,endlat,endlon,dateout,timeout
Erla-N,1,5x5,,halibut,2,923,1,187,1,1,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,177,1,1,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,157,1,1,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,160,1,1,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,153,1,1,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,148,1,1,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,165,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,166,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,148,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,165,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,180,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,170,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,178,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,166,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,154,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,163,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,163,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,142,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,152,1,2,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,158,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,147,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,160,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,172,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,148,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,163,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,158,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,181,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,155,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,152,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,141,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,152,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,151,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,150,1,3,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,142,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,162,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,148,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,148,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,148,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,140,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,151,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,147,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,162,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,162,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,140,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,130,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,159,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,145,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,156,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,141,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,159,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,153,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,1,923,1,150,1,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,130,0,4,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,152,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,140,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,150,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,170,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,162,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,166,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,162,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,3,923,1,157,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,1,5x5,,halibut,2,923,1,144,1,5,8/4/2015,17:00,132,52.4448,-170.4151,133,52.4509,-170.4052,8/17/2015,3:00
Erla-N,2,5x5,,halibut,2,923,1,135,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,144,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,144,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,152,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,156,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,144,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,149,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,143,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,170,1,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,1,139,0,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,1,134,0,1,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,150,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,149,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,154,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,142,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,147,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,153,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,140,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,170,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,144,1,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,8,923,1,150,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,123,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,133,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,134,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,127,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,127,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,133,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,133,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,142,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,2,147,0,2,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,147,1,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,159,1,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,154,1,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,149,1,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,165,1,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,162,1,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,154,1,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,3,923,1,145,1,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,137,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,152,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,1,137,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,1,134,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,1,137,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,1,133,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,1,132,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,1,923,1,135,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,135,0,3,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,137,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,146,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,142,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,153,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,150,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,139,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,169,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,144,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,138,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,4,923,1,140,1,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,5,923,1,130,0,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,5,923,1,127,0,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,5,923,1,126,0,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,5,923,1,125,0,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,7,923,1,132,0,4,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,147,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,153,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,142,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,149,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,143,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,153,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,142,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,164,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,156,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,144,1,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,133,0,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,137,0,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,135,0,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,1,122,0,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,2,5x5,,halibut,2,923,2,145,0,5,8/4/2015,15:00,121,52.4529,-170.3204,130,52.4513,-170.3042,8/17/2015,4:00
Erla-N,3,5x5,,halibut,4,923,1,144,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,138,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,144,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,157,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,152,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,140,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,144,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,138,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,133,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,5,923,1,147,1,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,132,0,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,124,0,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,127,0,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,120,0,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,119,0,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,127,0,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,122,0,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,1,923,2,123,0,1,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,137,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,137,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,134,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,133,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,154,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,147,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,138,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,138,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,2,923,1,152,1,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,138,0,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,133,0,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,102,0,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,111,0,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,137,0,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,137,0,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,138,0,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,3,923,1,127,0,2,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,162,1,3,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,138,1,3,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,133,1,3,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,157,1,3,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,4,923,1,150,1,3,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,5,923,1,137,1,3,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
Erla-N,3,5x5,,halibut,5,923,1,140,1,3,8/4/2015,15:00,130,52.4513,-170.3042,165,52.443,-170.2839,8/17/2015,4:30
